Function name;Address in the binary;Source file;Source lines;ID;Can be analyzed;Nb paths;Unroll info (src loop);Unroll confidence level (src loop);Is main/unrolled;Unroll factor;Path ID;Repetition factor;Nb instr.;Nb uops;Size (bytes);Nb used x86 reg.;Nb used MMX reg.;Nb used XMM reg.;Nb used YMM reg.;Nb stack ref.;Pattern;Nb insn: SS;Nb insn: SD;Nb insn: PS-XMM;Nb insn: PS-YMM;Nb insn: PS-ZMM;Nb insn: PD-XMM;Nb insn: PD-YMM;Nb insn: PD-ZMM;Ratio ADD-SUB / MUL;Fit in cache;Macro-fusion;Nb FLOP: add-sub;Nb FLOP: mul;Nb FLOP: fma;Nb FLOP: div;Nb FLOP: sqrt;Nb FLOP: rcp;Nb FLOP: rsqrt;Bytes prefetched;Bytes loaded;Bytes stored;Arith. intensity (FLOP / ld+st bytes);Arith. intensity extra info;instr. fetch (cycles);predecode (cycles);instr. queue (cycles);decode (cycles);uop queue (cycles);ROB-read (cycles);Front-end (cycles);Nb uops P0;Nb uops P1;Nb uops P2;Nb uops P3;Nb uops P4;Nb uops P5;Nb uops P6;Nb uops P7;Nb uops P8;Nb uops P9;Nb cycles P0;Nb cycles P1;Nb cycles P2;Nb cycles P3;Nb cycles P4;Nb cycles P5;Nb cycles P6;Nb cycles P7;Nb cycles P8;Nb cycles P9;Dispatch (cycles);RecMII (cycles): min;RecMII (cycles): max;Vec. ratio (%): all (INT);Vec. ratio (%): load (INT);Vec. ratio (%): store (INT);Vec. ratio (%): add-sub (INT);Vec. ratio (%): mul (INT);Vec. ratio (%): fma (INT);Vec. ratio (%): other (INT);Vec. ratio (%): all (FP);Vec. ratio (%): load (FP);Vec. ratio (%): store (FP);Vec. ratio (%): add-sub (FP);Vec. ratio (%): mul (FP);Vec. ratio (%): fma (FP);Vec. ratio (%): div/sqrt (FP);Vec. ratio (%): other (FP);Vec. ratio (%): all;Vec. ratio (%): load;Vec. ratio (%): store;Vec. ratio (%): add-sub;Vec. ratio (%): mul;Vec. ratio (%): fma;Vec. ratio (%): div/sqrt;Vec. ratio (%): other;Vec. eff. ratio (%): all (INT);Vec. eff. ratio (%): load (INT);Vec. eff. ratio (%): store (INT);Vec. eff. ratio (%): add-sub (INT);Vec. eff. ratio (%): mul (INT);Vec. eff. ratio (%): fma (INT);Vec. eff. ratio (%): other (INT);Vec. eff. ratio (%): all (FP);Vec. eff. ratio (%): load (FP);Vec. eff. ratio (%): store (FP);Vec. eff. ratio (%): add-sub (FP);Vec. eff. ratio (%): mul (FP);Vec. eff. ratio (%): fma (FP);Vec. eff. ratio (%): div/sqrt (FP);Vec. eff. ratio (%): other (FP);Vec. eff. ratio (%): all;Vec. eff. ratio (%): load;Vec. eff. ratio (%): store;Vec. eff. ratio (%): add-sub;Vec. eff. ratio (%): mul;Vec. eff. ratio (%): fma;Vec. eff. ratio (%): div/sqrt;Vec. eff. ratio (%): other;[L1] Nb cycles: min;[L1] Nb cycles: max;[L1] FLOP/cycle: min;[L1] FLOP/cycle: max;[L1] IPC: min;[L1] IPC: max;[L1] Bytes prefetched / cycle: min;[L1] Bytes prefetched / cycle: max;[L1] Bytes loaded / cycle: min;[L1] Bytes loaded / cycle: max;[L1] Bytes stored / cycle: min;[L1] Bytes stored / cycle: max;[L1] Bytes ld+st / cycle: min;[L1] Bytes ld+st / cycle: max;[L1] Nb cycles if fully vectorized: min;[L1] Nb cycles if fully vectorized: max;[L1] Nb cycles if nomem vectorized: min;[L1] Nb cycles if nomem vectorized: max;[L1] Nb cycles if FP arith vectorized: min;[L1] Nb cycles if FP arith vectorized: max;[L1] Nb cycles if clean: min;[L1] Nb cycles if clean: max;[L1] Nb cycles if only FP: min;[L1] Nb cycles if only FP: max;[L1] Nb cycles if only FP arith: min;[L1] Nb cycles if only FP arith: max;
nnp_acsf_mp_nnp_calc_ang_;1bff1fc;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;1151-1151;56536;true;1;unrolled by 16;max;false;1;1;1;4;3;14;3;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;8;0;NA;NA;NA;NA;NA;0.6;NA;0.6;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;1;1;0;0;4;4;0;0;0;0;8;8;8;8;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
nnp_acsf_mp_nnp_calc_ang_;1bff20a;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;1151-1151;56535;true;1;unrolled by 16;max;true;16;1;1;7;6;36;3;0;0;1;0;PD-YMM,x86;0;0;0;0;0;0;4;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;128;0;NA;NA;NA;NA;NA;1.2;NA;1.2;0.5;0.5;0;0;2;0.5;0.5;2;2;2;0.5;0.5;0;0;2;0.5;0.5;2;2;2;2;1;1;NA;NA;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;2;2;0;0;3.5;3.5;0;0;0;0;64;64;64;64;2;2;2;2;2;2;2;2;2;2;1;1;
nnp_acsf_mp_nnp_calc_ang_;1bff27a;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;1151-1151;56534;true;1;unrolled by 16;max;false;4;1;1;4;3;15;3;0;0;1;0;PD-YMM,x86;0;0;0;0;0;0;1;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;32;0;NA;NA;NA;NA;NA;0.6;NA;0.6;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;NA;NA;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;100;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;50;NA;50;NA;NA;NA;NA;NA;1;1;0;0;4;4;0;0;0;0;32;32;32;32;0.5;0.5;1;1;1;1;1;1;1;1;1;1;
nnp_acsf_mp_nnp_calc_ang_;1bff2b4;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;1151-1151;56533;true;1;unrolled by 16;max;false;1;1;1;4;3;13;3;0;1;0;0;SD,x86;0;1;0;0;0;0;0;0;NA;Yes (uop cache);true;0;0;0;0;0;0;0;0;0;8;0;NA;NA;NA;NA;NA;0.6;NA;0.6;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;1;1;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;12.5;NA;12.5;NA;NA;NA;NA;NA;1;1;0;0;4;4;0;0;0;0;8;8;8;8;0.125;0.125;1;1;1;1;1;1;1;1;1;1;
nnp_acsf_mp_nnp_calc_rad_;1c0016a;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;949-972;56539;true;9;not unrolled or unrolled with no peel/tail loop;max;NA;NA;1;1;135;139;628;16;0;18;6;14;PD-XMM,PD-YMM,SD,x86;0;46;0;0;0;6;5;0;0.35294117647059;Yes (uop cache);false;9;23;0;0;0;0;0;0;316;152;0.068376068376068;NA;NA;NA;NA;NA;28.6;NA;28.6;21.5;21.5;17.5;17.5;8.5;21.5;21.5;8.5;8.5;8.5;21.5;21.5;17.5;17.5;8.5;21.5;21.5;8.5;8.5;8.5;21.5;NA;NA;8.3333333333333;0;0;0;NA;NA;16.666666666667;19.298245614035;17.647058823529;8.3333333333333;16.666666666667;11.764705882353;NA;NA;60;17.391304347826;16.666666666667;6.25;14.285714285714;11.764705882353;NA;NA;43.75;13.541666666667;12.5;12.5;12.5;NA;NA;14.583333333333;17.105263157895;16.176470588235;15.625;18.75;16.911764705882;NA;NA;20;16.485507246377;15.972222222222;14.84375;17.857142857143;16.911764705882;NA;NA;17.96875;28.6;28.6;1.1188811188811;1.1188811188811;4.7202797202797;4.7202797202797;0;0;11.048951048951;11.048951048951;5.3146853146853;5.3146853146853;16.363636363636;16.363636363636;4.0516666666667;4.0516666666667;10.0625;10.0625;11.876944444444;11.876944444444;17;17;16;16;13.5;13.5;
nnp_acsf_mp_nnp_scale_acsf_;1c0059f;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;737-739;56623;true;1;unrolled by 16;max;false;1;1;1;6;5;28;5;0;2;0;0;SD,x86;0;3;0;0;0;0;0;0;NA;Yes (uop cache);true;1;0;0;0;0;0;0;0;16;8;0.041666666666667;NA;NA;NA;NA;NA;1.2;NA;1.2;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;NA;NA;NA;NA;12.5;12.5;12.5;12.5;NA;NA;NA;NA;1.2;1.2;0.83333333333333;0.83333333333333;5;5;0;0;13.333333333333;13.333333333333;6.6666666666667;6.6666666666667;20;20;0.15;0.15;1;1;1;1;1.2;1.2;1.2;1.2;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c005d0;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;737-739;56622;true;1;unrolled by 16;max;true;16;1;1;15;14;89;5;0;0;8;0;PD-YMM,x86;0;0;0;0;0;0;12;0;NA;Yes (uop cache);true;16;0;0;0;0;0;0;0;256;128;0.041666666666667;NA;NA;NA;NA;NA;3.6;NA;3.6;2;2;4;4;2;1;1;2;2;2;2;2;4;4;2;1;1;2;2;2;4;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;NA;NA;NA;NA;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;NA;NA;NA;NA;50;50;50;50;NA;NA;NA;NA;4;4;4;4;3.75;3.75;0;0;64;64;32;32;96;96;2;2;4;4;4;4;4;4;4;4;2;2;
nnp_acsf_mp_nnp_scale_acsf_;1c00708;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;737-739;56621;true;1;unrolled by 16;max;false;4;1;1;6;5;30;5;0;0;2;0;PD-YMM,x86;0;0;0;0;0;0;3;0;NA;Yes (uop cache);true;4;0;0;0;0;0;0;0;64;32;0.041666666666667;NA;NA;NA;NA;NA;1.2;NA;1.2;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;NA;NA;NA;NA;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;NA;NA;NA;NA;50;50;50;50;NA;NA;NA;NA;1.2;1.2;3.3333333333333;3.3333333333333;5;5;0;0;53.333333333333;53.333333333333;26.666666666667;26.666666666667;80;80;0.6;0.6;1;1;1;1;1.2;1.2;1.2;1.2;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c007a8;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;737-739;56620;true;1;unrolled by 16;max;false;1;1;1;6;5;27;5;0;2;0;0;SD,x86;0;3;0;0;0;0;0;0;NA;Yes (uop cache);true;1;0;0;0;0;0;0;0;16;8;0.041666666666667;NA;NA;NA;NA;NA;1.2;NA;1.2;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;NA;NA;NA;NA;12.5;12.5;12.5;12.5;NA;NA;NA;NA;1.2;1.2;0.83333333333333;0.83333333333333;5;5;0;0;13.333333333333;13.333333333333;6.6666666666667;6.6666666666667;20;20;0.15;0.15;1;1;1;1;1.2;1.2;1.2;1.2;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c0090c;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;742-744;56619;true;1;unrolled by 16;max;false;1;1;1;6;5;29;5;0;2;0;0;SD,x86;0;3;0;0;0;0;0;0;NA;Yes (uop cache);true;1;0;0;0;0;0;0;0;16;8;0.041666666666667;NA;NA;NA;NA;NA;1.2;NA;1.2;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;NA;NA;NA;NA;12.5;12.5;12.5;12.5;NA;NA;NA;NA;1.2;1.2;0.83333333333333;0.83333333333333;5;5;0;0;13.333333333333;13.333333333333;6.6666666666667;6.6666666666667;20;20;0.15;0.15;1;1;1;1;1.2;1.2;1.2;1.2;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c00930;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;742-744;56618;true;1;unrolled by 16;max;true;16;1;1;15;14;93;5;0;0;8;0;PD-YMM,x86;0;0;0;0;0;0;12;0;NA;Yes (uop cache);true;16;0;0;0;0;0;0;0;256;128;0.041666666666667;NA;NA;NA;NA;NA;3.6;NA;3.6;2;2;4;4;2;1;1;2;2;2;2;2;4;4;2;1;1;2;2;2;4;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;NA;NA;NA;NA;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;NA;NA;NA;NA;50;50;50;50;NA;NA;NA;NA;4;4;4;4;3.75;3.75;0;0;64;64;32;32;96;96;2;2;4;4;4;4;4;4;4;4;2;2;
nnp_acsf_mp_nnp_scale_acsf_;1c00a61;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;742-744;56617;true;1;unrolled by 16;max;false;4;1;1;6;5;30;5;0;0;2;0;PD-YMM,x86;0;0;0;0;0;0;3;0;NA;Yes (uop cache);true;4;0;0;0;0;0;0;0;64;32;0.041666666666667;NA;NA;NA;NA;NA;1.2;NA;1.2;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;NA;NA;NA;NA;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;NA;NA;NA;NA;50;50;50;50;NA;NA;NA;NA;1.2;1.2;3.3333333333333;3.3333333333333;5;5;0;0;53.333333333333;53.333333333333;26.666666666667;26.666666666667;80;80;0.6;0.6;1;1;1;1;1.2;1.2;1.2;1.2;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c00b30;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;742-744;56616;true;1;unrolled by 16;max;false;1;1;1;6;5;29;5;0;2;0;0;SD,x86;0;3;0;0;0;0;0;0;NA;Yes (uop cache);true;1;0;0;0;0;0;0;0;16;8;0.041666666666667;NA;NA;NA;NA;NA;1.2;NA;1.2;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;0.75;1;1;0.5;0.75;0.5;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;NA;NA;NA;NA;12.5;12.5;12.5;12.5;NA;NA;NA;NA;1.2;1.2;0.83333333333333;0.83333333333333;5;5;0;0;13.333333333333;13.333333333333;6.6666666666667;6.6666666666667;20;20;0.15;0.15;1;1;1;1;1.2;1.2;1.2;1.2;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c00c66;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;748-750;56615;true;1;unrolled by 16;max;false;1;1;1;7;6;33;4;0;4;0;0;SD,x86;0;4;0;0;0;0;0;0;1;Yes (uop cache);true;1;1;0;0;0;0;0;0;16;8;0.083333333333333;NA;NA;NA;NA;NA;1.4;NA;1.4;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;1.4;1.4;1.4285714285714;1.4285714285714;5;5;0;0;11.428571428571;11.428571428571;5.7142857142857;5.7142857142857;17.142857142857;17.142857142857;0.175;0.175;1;1;1;1;1.4;1.4;1.4;1.4;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c00c90;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;748-750;56614;true;1;unrolled by 16;max;true;16;1;1;19;18;109;4;0;0;13;0;PD-YMM,x86;0;0;0;0;0;0;16;0;1;Yes (uop cache);true;16;16;0;0;0;0;0;0;256;128;0.083333333333333;NA;NA;NA;NA;NA;4.4;NA;4.4;4;4;4;4;2;1;1;2;2;2;4;4;4;4;2;1;1;2;2;2;4;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;100;NA;NA;NA;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;50;NA;NA;NA;50;50;50;50;50;NA;NA;NA;4.4;4.4;7.2727272727273;7.2727272727273;4.3181818181818;4.3181818181818;0;0;58.181818181818;58.181818181818;29.090909090909;29.090909090909;87.272727272727;87.272727272727;2.2;2.2;4;4;4;4;4.4;4.4;4.4;4.4;4;4;
nnp_acsf_mp_nnp_scale_acsf_;1c00d9f;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;748-750;56613;true;1;unrolled by 16;max;false;4;1;1;7;6;34;4;0;0;4;0;PD-YMM,x86;0;0;0;0;0;0;4;0;1;Yes (uop cache);true;4;4;0;0;0;0;0;0;64;32;0.083333333333333;NA;NA;NA;NA;NA;1.4;NA;1.4;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;100;NA;NA;NA;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;50;NA;NA;NA;50;50;50;50;50;NA;NA;NA;1.4;1.4;5.7142857142857;5.7142857142857;5;5;0;0;45.714285714286;45.714285714286;22.857142857143;22.857142857143;68.571428571429;68.571428571429;0.7;0.7;1;1;1;1;1.4;1.4;1.4;1.4;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c00e2e;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;748-750;56612;true;1;unrolled by 16;max;false;1;1;1;7;6;33;4;0;4;0;0;SD,x86;0;4;0;0;0;0;0;0;1;Yes (uop cache);true;1;1;0;0;0;0;0;0;16;8;0.083333333333333;NA;NA;NA;NA;NA;1.4;NA;1.4;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;1.4;1.4;1.4285714285714;1.4285714285714;5;5;0;0;11.428571428571;11.428571428571;5.7142857142857;5.7142857142857;17.142857142857;17.142857142857;0.175;0.175;1;1;1;1;1.4;1.4;1.4;1.4;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c00f35;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;753-755;56611;true;1;unrolled by 16;max;false;1;1;1;7;6;33;4;0;4;0;0;SD,x86;0;4;0;0;0;0;0;0;1;Yes (uop cache);true;1;1;0;0;0;0;0;0;16;8;0.083333333333333;NA;NA;NA;NA;NA;1.4;NA;1.4;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;1.4;1.4;1.4285714285714;1.4285714285714;5;5;0;0;11.428571428571;11.428571428571;5.7142857142857;5.7142857142857;17.142857142857;17.142857142857;0.175;0.175;1;1;1;1;1.4;1.4;1.4;1.4;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c00f60;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;753-755;56610;true;1;unrolled by 16;max;true;16;1;1;19;18;109;4;0;0;13;0;PD-YMM,x86;0;0;0;0;0;0;16;0;1;Yes (uop cache);true;16;16;0;0;0;0;0;0;256;128;0.083333333333333;NA;NA;NA;NA;NA;4.4;NA;4.4;4;4;4;4;2;1;1;2;2;2;4;4;4;4;2;1;1;2;2;2;4;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;100;NA;NA;NA;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;50;NA;NA;NA;50;50;50;50;50;NA;NA;NA;4.4;4.4;7.2727272727273;7.2727272727273;4.3181818181818;4.3181818181818;0;0;58.181818181818;58.181818181818;29.090909090909;29.090909090909;87.272727272727;87.272727272727;2.2;2.2;4;4;4;4;4.4;4.4;4.4;4.4;4;4;
nnp_acsf_mp_nnp_scale_acsf_;1c0106f;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;753-755;56609;true;1;unrolled by 16;max;false;4;1;1;7;6;34;4;0;0;4;0;PD-YMM,x86;0;0;0;0;0;0;4;0;1;Yes (uop cache);true;4;4;0;0;0;0;0;0;64;32;0.083333333333333;NA;NA;NA;NA;NA;1.4;NA;1.4;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;100;NA;NA;NA;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;50;NA;NA;NA;50;50;50;50;50;NA;NA;NA;1.4;1.4;5.7142857142857;5.7142857142857;5;5;0;0;45.714285714286;45.714285714286;22.857142857143;22.857142857143;68.571428571429;68.571428571429;0.7;0.7;1;1;1;1;1.4;1.4;1.4;1.4;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c01107;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;753-755;56608;true;1;unrolled by 16;max;false;1;1;1;7;6;30;4;0;4;0;0;SD,x86;0;4;0;0;0;0;0;0;1;Yes (uop cache);true;1;1;0;0;0;0;0;0;16;8;0.083333333333333;NA;NA;NA;NA;NA;1.4;NA;1.4;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;1;0.5;1;1;0.5;0.5;0.5;1;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;1.4;1.4;1.4285714285714;1.4285714285714;5;5;0;0;11.428571428571;11.428571428571;5.7142857142857;5.7142857142857;17.142857142857;17.142857142857;0.175;0.175;1;1;1;1;1.4;1.4;1.4;1.4;1;1;
nnp_acsf_mp_nnp_scale_acsf_;1c01281;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;759-761;56607;true;1;unrolled by 16;max;false;1;1;1;8;7;38;6;0;5;0;0;SD,x86;0;5;0;0;0;0;0;0;2;Yes (uop cache);true;2;1;0;0;0;0;0;0;24;8;0.09375;NA;NA;NA;NA;NA;1.8;NA;1.8;1.5;1.5;1.5;1.5;0.5;1;1;0.5;0.5;0.5;1.5;1.5;1.5;1.5;0.5;1;1;0.5;0.5;0.5;1.5;1;1;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;12.5;12.5;12.5;12.5;12.5;NA;NA;NA;1.8;1.8;1.6666666666667;1.6666666666667;4.4444444444444;4.4444444444444;0;0;13.333333333333;13.333333333333;4.4444444444444;4.4444444444444;17.777777777778;17.777777777778;0.225;0.225;1.5;1.5;1.5;1.5;1.8;1.8;1.8;1.8;1.5;1.5;
nnp_acsf_mp_nnp_scale_acsf_;1c012b4;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;759-761;56606;true;1;unrolled by 16;max;true;16;1;1;23;22;145;6;0;0;17;0;PD-YMM,x86;0;0;0;0;0;0;20;0;2;Yes (uop cache);true;32;16;0;0;0;0;0;0;384;128;0.09375;NA;NA;NA;NA;NA;6;NA;6;6;6;6;6;2;1;1;2;2;2;6;6;6;6;2;1;1;2;2;2;6;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;100;NA;NA;NA;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;50;NA;NA;NA;50;50;50;50;50;NA;NA;NA;6;6;8;8;3.8333333333333;3.8333333333333;0;0;64;64;21.333333333333;21.333333333333;85.333333333333;85.333333333333;3;3;6;6;6;6;6;6;6;6;6;6;
nnp_acsf_mp_nnp_scale_acsf_;1c01443;/home/crm98/cp2k_optimized/build/src/nnp_acsf.F;759-761;56605;true;1;unrolled by 16;max;false;4;1;1;8;7;41;6;0;0;5;0;PD-YMM,x86;0;0;0;0;0;0;5;0;2;Yes (uop cache);true;8;4;0;0;0;0;0;0;96;32;0.09375;NA;NA;NA;NA;NA;1.8;NA;1.8;1.5;1.5;1.5;1.5;0.5;1;1;0.5;0.5;0.5;1.5;1.5;1.5;1.5;0.5;1;1;0.5;0.5;0.5;1.5;1;1;NA;NA;NA;NA;NA;NA;NA;100;100;100;100;100;NA;NA;NA;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;50;50;50;NA;NA;NA;50;50;50;50;50;NA;NA;NA;1.8;1.8;6.6666666666667;6.6666666666667;4.4444444444444;4.4444444444444;0;0;53.333333333333;53.333333333333;17.777777777778;17.777777777778;71.111111111111;71.111111111111;0.9;0.9;1.5;1.5;1.5;1.5;1.8;1.8;1.8;1.8;1.5;1.5;
